Tue Jun  7 13:02:19 2022 Epoch 180, lr: 0.0000296, val loss: 32.82854, acc: 90.03000
Tue Jun  7 13:02:31 2022 Epoch 181, lr: 0.0000270, val loss: 32.65936, acc: 90.13000
Tue Jun  7 13:02:42 2022 Epoch 182, lr: 0.0000245, val loss: 32.73559, acc: 90.06000
Tue Jun  7 13:02:54 2022 Epoch 183, lr: 0.0000221, val loss: 32.63468, acc: 90.03000
Tue Jun  7 13:03:05 2022 Epoch 184, lr: 0.0000199, val loss: 32.93131, acc: 90.12000
Tue Jun  7 13:03:16 2022 Epoch 185, lr: 0.0000177, val loss: 32.57264, acc: 90.07000
Tue Jun  7 13:03:27 2022 Epoch 186, lr: 0.0000157, val loss: 32.84911, acc: 90.06000
Tue Jun  7 13:03:38 2022 Epoch 187, lr: 0.0000138, val loss: 32.77889, acc: 90.05000
Tue Jun  7 13:03:50 2022 Epoch 188, lr: 0.0000120, val loss: 32.60498, acc: 90.11000
Tue Jun  7 13:04:01 2022 Epoch 189, lr: 0.0000104, val loss: 32.80526, acc: 90.07000
Tue Jun  7 13:04:13 2022 Epoch 190, lr: 0.0000089, val loss: 32.51147, acc: 90.15000
Tue Jun  7 13:04:25 2022 Epoch 191, lr: 0.0000074, val loss: 32.60942, acc: 90.12000
Tue Jun  7 13:04:36 2022 Epoch 192, lr: 0.0000062, val loss: 32.90197, acc: 90.07000
Tue Jun  7 13:04:47 2022 Epoch 193, lr: 0.0000050, val loss: 33.05004, acc: 90.05000
Tue Jun  7 13:04:58 2022 Epoch 194, lr: 0.0000039, val loss: 32.62332, acc: 90.10000
Tue Jun  7 13:05:11 2022 Epoch 195, lr: 0.0000030, val loss: 32.44543, acc: 90.18000
Tue Jun  7 13:05:23 2022 Epoch 196, lr: 0.0000022, val loss: 32.48973, acc: 90.20000
Tue Jun  7 13:05:34 2022 Epoch 197, lr: 0.0000015, val loss: 32.39424, acc: 90.20000
Tue Jun  7 13:05:45 2022 Epoch 198, lr: 0.0000010, val loss: 32.72088, acc: 90.14000
Tue Jun  7 13:05:56 2022 Epoch 199, lr: 0.0000006, val loss: 32.55534, acc: 90.20000
Tue Jun  7 16:02:33 2022 Epoch 0, lr: 0.0010000, val loss: 52.62396, acc: 80.36000
Tue Jun  7 16:03:41 2022 Epoch 0, lr: 0.0010000, val loss: 586.75065, acc: 12.76000
Tue Jun  7 16:04:34 2022 Epoch 0, lr: 0.0010000, val loss: 52.62396, acc: 80.36000
Tue Jun  7 16:06:55 2022 Epoch 0, lr: 0.0010000, val loss: 25.83020, acc: 90.20000
Wed Jun  8 09:49:16 2022 Epoch 0, lr: 0.0010000, val loss: 159.77829, acc: 42.26000
Wed Jun  8 09:49:28 2022 Epoch 1, lr: 0.0009999, val loss: 144.96442, acc: 47.62000
Wed Jun  8 09:49:40 2022 Epoch 2, lr: 0.0010000, val loss: 117.67390, acc: 57.26000
Wed Jun  8 09:49:52 2022 Epoch 3, lr: 0.0009999, val loss: 108.43617, acc: 61.43000
Wed Jun  8 09:50:04 2022 Epoch 4, lr: 0.0009998, val loss: 96.26191, acc: 66.20000
Wed Jun  8 09:50:16 2022 Epoch 5, lr: 0.0009994, val loss: 90.08977, acc: 68.76000
Wed Jun  8 09:50:28 2022 Epoch 6, lr: 0.0009990, val loss: 87.11662, acc: 69.61000
Wed Jun  8 09:50:40 2022 Epoch 7, lr: 0.0009985, val loss: 81.28670, acc: 71.32000
Wed Jun  8 09:50:53 2022 Epoch 8, lr: 0.0009978, val loss: 77.36929, acc: 72.76000
Wed Jun  8 09:51:05 2022 Epoch 9, lr: 0.0009970, val loss: 73.09186, acc: 74.42000
Wed Jun  8 09:51:17 2022 Epoch 10, lr: 0.0009961, val loss: 72.11738, acc: 74.86000
Wed Jun  8 09:51:29 2022 Epoch 11, lr: 0.0009950, val loss: 67.30226, acc: 76.38000
Wed Jun  8 09:51:40 2022 Epoch 12, lr: 0.0009938, val loss: 64.84523, acc: 77.77000
Wed Jun  8 09:51:51 2022 Epoch 13, lr: 0.0009926, val loss: 64.67897, acc: 77.46000
Wed Jun  8 09:52:03 2022 Epoch 14, lr: 0.0009911, val loss: 61.78949, acc: 78.35000
Wed Jun  8 09:52:14 2022 Epoch 15, lr: 0.0009896, val loss: 62.08908, acc: 78.22000
